,1696063983.2686644,bytearray(b'g\x08\x00\x00\xe1\x00@\x00'),bytearray(b'\xbe\x05\xf5\x04l\x03\x00\xff'),bytearray(b'Q\x07\xa6\x05\t\x00Q\x02'),bytearray(b'\t\x00\xe6\x02\t\x00*\x00'),bytearray(b'\x00\x00\x00\x00\x00\x00\x00\x00'),,,,,,,,,,,
1696064020.3831012,bytearray(b'\x13\x16g\x01m\x02\xc2\x00'),bytearray(b'\xbe\x05\xaf\x04\x00\x00\x00\xff'),bytearray(b'0\r\t\x00\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'W\x01E\t\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.4222162,bytearray(b'\x15\x16i\x01\xcd\x01\xb9\x00'),bytearray(b'\xbe\x05\xb3\x04\x00\x00\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'W\x01E\t\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.4633424,bytearray(b'|\x16v\x013\x02\xba\x00'),bytearray(b'\xbe\x05\xbc\x04\x00\x00\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'W\x01E\t\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.5026503,bytearray(b'\x95\x16~\x01\x04\x02\xbb\x00'),bytearray(b'\xbe\x05\xbc\x04\x00\x00\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'W\x01E\t\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.5633538,bytearray(b'i\x16\x81\x01\xfe\x01\xb7\x00'),bytearray(b'\xbe\x05\xd0\x04\x00\x00\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b']\x01\xe0\x01\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.6027958,bytearray(b'|\x16\x97\x01\xb4\x02\xb6\x00'),bytearray(b'\xbe\x05\xd0\x04\x00\x00\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b']\x01\xe0\x01\xca\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.6428373,bytearray(b'|\x16\x97\x01\xb4\x02\xb6\x00'),bytearray(b'\xbe\x05\xdc\x04\xcc\x02\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf7\x01\x08\x00*\x00'),bytearray(b's\x01\x8e\x01\xc0\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.6829655,bytearray(b'\xae\x16\x9f\x01\xe3\x01\xb7\x00'),bytearray(b'\xbe\x05\xdc\x04\xcc\x02\x00\xff'),bytearray(b'\xd6\r\t\x00\t\x00\xfc\x01'),bytearray(b'\t\x00\xf7\x01\x08\x00*\x00'),bytearray(b's\x01\x8e\x01\xc0\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.7221012,bytearray(b'\x91\x16\xa1\x01\xc9\x01\xb5\x00'),bytearray(b'\xbe\x05\xe9\x04\x00\x03\x00\xff'),bytearray(b'e\r\xba\x02\t\x00\xfb\x01'),bytearray(b'\t\x00\xf7\x01\x08\x00*\x00'),bytearray(b's\x01\x8e\x01\xc0\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.7631214,bytearray(b'g\x16\xa7\x01\x1b\x02\xb4\x00'),bytearray(b'\xbe\x05\xe0\x04\x1a\x03\x00\xff'),bytearray(b'e\r\xba\x02\t\x00\xfb\x01'),bytearray(b'\t\x00\xf6\x01\t\x00*\x00'),bytearray(b's\x01\x8e\x01\xc0\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.8027399,bytearray(b'\xc6\x16\xaa\x01\xee\x01\xb5\x00'),bytearray(b'\xbe\x05\xe0\x04\x1a\x03\x00\xff'),bytearray(b'e\r\xba\x02\t\x00\xfb\x01'),bytearray(b'\t\x00\xf6\x01\t\x00*\x00'),bytearray(b's\x01\x8e\x01\xc0\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.8435042,bytearray(b'\xc6\x16\xaa\x01\xee\x01\xb5\x00'),bytearray(b'\xbe\x05\xe9\x04$\x03\x00\xff'),bytearray(b'e\r\xba\x02\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.8836179,bytearray(b'\xee\x16\xac\x01\xc4\x01\xb5\x00'),bytearray(b'\xbe\x05\xe9\x04$\x03\x00\xff'),bytearray(b'e\r\xba\x02\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.9230003,bytearray(b'\xbe\x17\xc9\x01*\x02\xb5\x00'),bytearray(b'\xbe\x05\xf3\x04;\x03\x00\xff'),bytearray(b'\xe7\rN\x04\t\x00\xf9\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064020.9841132,bytearray(b'\xbe\x17\xc9\x01*\x02\xb5\x00'),bytearray(b'\xbe\x05\x01\x05D\x03\x00\xff'),bytearray(b'\xe7\rN\x04\t\x00\xf9\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.0236447,bytearray(b'q\x19\xd7\x011\x02\xb9\x00'),bytearray(b'\xbe\x05\xff\x04K\x03\x00\xff'),bytearray(b'\x00\r\xba\x04\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.0636423,bytearray(b'|\x19\xe3\x01\x82\x01\xb6\x00'),bytearray(b'\xbe\x05\t\x05O\x03\x00\xff'),bytearray(b'\x00\r\xba\x04\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.1031623,bytearray(b'\xfa\x18\xe4\x01\xaf\x01\xb6\x00'),bytearray(b'\xbe\x05\t\x05O\x03\x00\xff'),bytearray(b'\x00\r\xba\x04\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa4\x01\x96\x01\x16\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.1434765,bytearray(b'\xfa\x18\xe4\x01\xaf\x01\xb6\x00'),bytearray(b'\xbe\x05\x0c\x05Q\x03\x00\xff'),bytearray(b'\x00\r\xba\x04\t\x00\xfb\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\xf7\x01\x13\x02m\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.1835303,bytearray(b'\x8f\x1a\xe5\x01\xa5\x01\xb3\x00'),bytearray(b'\xbe\x05\x0c\x05Q\x03\x00\xff'),bytearray(b'\x00\r\xba\x04\t\x00\xfb\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\xf7\x01\x13\x02m\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.2231221,bytearray(b')\x1b\xe7\x01\x85\x01\xbc\x00'),bytearray(b'\xbe\x05\xef\x04W\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\xf7\x01\x13\x02m\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.2634783,bytearray(b'\x0b\x1c\xe9\x01\x81\x01\xc3\x00'),bytearray(b'\xbe\x05\xeb\x04\\\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\xf7\x01\x13\x02m\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.303418,bytearray(b'\x8f\x1c\xe9\x01\x8e\x01\xb8\x00'),bytearray(b'\xbe\x05\xeb\x04\\\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\xf7\x01\x13\x02m\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.343613,bytearray(b'\x8f\x1c\xe9\x01\x8e\x01\xb8\x00'),bytearray(b'\xbe\x05\xd0\x04]\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'-\x02N\x02\xcd\x0c\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.4036252,bytearray(b'*\x1e\xeb\x01\x92\x01\xc9\x00'),bytearray(b'\xbe\x05\xd0\x04]\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'-\x02N\x02\xcd\x0c\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.443743,bytearray(b'\xfa\x1e\xeb\x01\x8c\x01\xcb\x00'),bytearray(b'\xbe\x05\xc7\x04h\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'I\x02K\x02\xaa\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.4846222,bytearray(b'\xfa\x1e\xeb\x01\x8c\x01\xcb\x00'),bytearray(b'\xbe\x05\xc7\x04h\x03\x00\xff'),bytearray(b'\x8e\x0e\r\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'I\x02K\x02\xaa\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.5242414,bytearray(b'>\x1f\xeb\x01\x8f\x01\xcb\x00'),bytearray(b'\xbe\x05\xc7\x04h\x03\x00\xff'),bytearray(b'\x9b\x0e\x9b\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'I\x02K\x02\xaa\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.5643551,bytearray(b'>\x1f\xeb\x01\x8f\x01\xcb\x00'),bytearray(b'\xbe\x05\x8d\x04n\x03\x00\xff'),bytearray(b'\x9b\x0e\x9b\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'I\x02K\x02\xaa\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.6039963,bytearray(b'\xd6 \xeb\x01\xc0\x01\xcf\x00'),bytearray(b'\xbe\x05\x8d\x04n\x03\x00\xff'),bytearray(b'\x9b\x0e\x9b\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'I\x02K\x02\xaa\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.644268,bytearray(b'\xc3!\xeb\x01\x9d\x01\xd0\x00'),bytearray(b'\xbe\x05\x93\x04o\x03\x00\xff'),bytearray(b'\x9b\x0e\x9b\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\x90\x02\x9e\x02j\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.6853096,bytearray(b'\xc3!\xeb\x01\x9d\x01\xd0\x00'),bytearray(b'\xbe\x05l\x04q\x03\x00\xff'),bytearray(b'\x9b\x0e\x9b\x05\t\x00\xfc\x01'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\x90\x02\x9e\x02j\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.7248838,"bytearray(b'\xa1""\xeb\x01\x95\x01\xd2\x00')",bytearray(b'\xbe\x05l\x04q\x03\x00\xff'),bytearray(b'\xce\r\xd2\x05\t\x00\xfa\x01'),bytearray(b'\t\x00\xf6\x01\t\x00*\x00'),bytearray(b'\x90\x02\x9e\x02j\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.7653475,"bytearray(b'\xa1""\xeb\x01\x95\x01\xd2\x00')",bytearray(b'\xbe\x05&\x04s\x03\x00\xff'),bytearray(b'\xce\r\xd2\x05\t\x00\xfa\x01'),bytearray(b'\t\x00\xf6\x01\t\x00*\x00'),bytearray(b'\xa3\x02\xb4\x02\x95\x0f\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.8249984,bytearray(b'\xe9#\xeb\x01{\x01\xd7\x00'),bytearray(b'\xbe\x05\x01\x04v\x03\x00\xff'),bytearray(b'9\x0e\xec\x05\t\x00\xfa\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xa3\x02\xb4\x02\x95\x0f\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.865337,bytearray(b'\xe9#\xeb\x01{\x01\xd7\x00'),bytearray(b'\xbe\x05\xdd\x03w\x03\x00\xff'),bytearray(b'9\x0e\xec\x05\t\x00\xfa\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xc6\x02\xd9\x02\xa6\x0f\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.9051557,bytearray(b'\x97%\xea\x01`\x01\xd8\x00'),bytearray(b'\xbe\x05\xb1\x03}\x03\x00\xff'),bytearray(b'9\x0e\xec\x05\t\x00\xfa\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xc6\x02\xd9\x02\xa6\x0f\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.9457853,bytearray(b'\x83&\xea\x01I\x01\xda\x00'),bytearray(b'\xbe\x05\xb1\x03}\x03\x00\xff'),bytearray(b'\x1a\x0f&\x06\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xf7\x02\x00\x03u\x10\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064021.986313,bytearray(b'\x83&\xea\x01I\x01\xda\x00'),bytearray(b'\xbe\x05\xb1\x03}\x03\x00\xff'),bytearray(b'\x1a\x0f&\x06\t\x00\xfb\x01'),bytearray(b'\t\x00\xf8\x01\t\x00*\x00'),bytearray(b'\xf7\x02\x00\x03u\x10\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.0260253,"bytearray(b""\x00\'\xdf\x01=\x01\xdb\x00"")",bytearray(b'\xbe\x05\xb1\x03}\x03\x00\xff'),bytearray(b'\xda\x0eI\x06\t\x00\xff\x01'),bytearray(b'\t\x00\n\x02\t\x00*\x00'),bytearray(b'\xf7\x02\x00\x03u\x10\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.0662167,"bytearray(b""\x00\'\xdf\x01=\x01\xdb\x00"")",bytearray(b'\xbe\x05%\x03\x87\x03\x00\xff'),bytearray(b'\xda\x0eI\x06\t\x00\xff\x01'),bytearray(b'\t\x00\n\x02\t\x00*\x00'),bytearray(b'\x17\x03\n\x03\x08\x11\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.1062572,bytearray(b'.&\xed\x000\x01\xd9\x00'),bytearray(b'\xbe\x05\x9e\x02\x8f\x03\x00\xff'),bytearray(b'\xda\x0eI\x06\t\x00\xff\x01'),bytearray(b'\t\x00\n\x02\t\x00*\x00'),bytearray(b'\x17\x03\n\x03\x08\x11\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.1464517,"bytearray(b""\x10$\x9a\x00\'\x01\xe0\x00"")",bytearray(b'\xbe\x05\x9e\x02\x8f\x03\x00\xff'),bytearray(b'\x88\x0e\xaf\x06\t\x00=\x02'),bytearray(b'\t\x00\n\x02\t\x00*\x00'),bytearray(b'\x17\x03\xfc\x02\x0f\x10\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.187179,"bytearray(b""\x10$\x9a\x00\'\x01\xe0\x00"")",bytearray(b'\xbe\x05Z\x02\x93\x03\x00\xff'),bytearray(b'\x88\x0e\xaf\x06\t\x00=\x02'),bytearray(b'\t\x00\n\x02\t\x00*\x00'),bytearray(b'\x17\x03\xfc\x02\x0f\x10\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.2482584,bytearray(b'~!\x86\x00\x11\x01\xe5\x00'),bytearray(b'\xbe\x05Z\x02\x93\x03\x00\xff'),bytearray(b'\x88\x0e\xaf\x06\t\x00=\x02'),bytearray(b'\t\x00\xc1\x03\t\x00*\x00'),bytearray(b'\x05\x03e\x03\xc4\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.2888134,bytearray(b'~!\x86\x00\x11\x01\xe5\x00'),bytearray(b'\xbe\x05;\x02\x9b\x03\x00\xff'),bytearray(b'\x88\x0e\xaf\x06\t\x00=\x02'),bytearray(b'\t\x00\xc1\x03\t\x00*\x00'),bytearray(b'\x05\x03e\x03\xc4\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.3286374,bytearray(b'\xfe\x1f\x83\x00\x0b\x01\xe5\x00'),bytearray(b'\xbe\x05;\x02\x9b\x03\x00\xff'),bytearray(b'\x02\x0e\x0e\x07\t\x00\xae\x02'),bytearray(b'\t\x00\xd8\x03\t\x00*\x00'),bytearray(b'\x05\x03e\x03\xc4\x0e\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.3693044,bytearray(b'\xfe\x1f\x83\x00\x0b\x01\xe5\x00'),bytearray(b'\xbe\x05F\x02\xa1\x03\x00\xff'),bytearray(b'\x02\x0e\x0e\x07\t\x00\xae\x02'),bytearray(b'\t\x00\xd8\x03\t\x00*\x00'),bytearray(b'\xeb\x02\xbf\x02}\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.4091353,bytearray(b'\x85\x1d|\x00\xf1\x00\xc9\x00'),bytearray(b'\xbe\x05^\x02\xa4\x03\x00\xff'),bytearray(b'\x02\x0e\x0e\x07\t\x00\xae\x02'),bytearray(b'\t\x00\xd8\x03\t\x00*\x00'),bytearray(b'\xeb\x02\xbf\x02}\r\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.4496222,bytearray(b'\xc7\x1a{\x00\xe8\x00\xed\x00'),bytearray(b'\xbe\x05^\x02\xa4\x03\x00\xff'),bytearray(b'\xde\x0eO\x07\t\x00\xbd\x02'),bytearray(b'\t\x00\xd8\x03\t\x00*\x00'),bytearray(b'\xc3\x02h\x02\xbc\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.4899857,bytearray(b'\xc7\x1a{\x00\xe8\x00\xed\x00'),bytearray(b'\xbe\x05\x88\x02\xaf\x03\x00\xff'),bytearray(b'\xde\x0eO\x07\t\x00\xbd\x02'),bytearray(b'\t\x00\xd8\x03\t\x00*\x00'),bytearray(b'\xc3\x02h\x02\xbc\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.5297575,bytearray(b'\xd5\x19z\x00\xe4\x00\xf0\x00'),bytearray(b'\xbe\x05\x88\x02\xaf\x03\x00\xff'),bytearray(b'\x9e\x0b\xeb\x07\t\x00\xc8\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'\xc3\x02h\x02\xbc\x0b\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.5701675,bytearray(b'\xd5\x19z\x00\xe4\x00\xf0\x00'),bytearray(b'\xbe\x05\xc6\x02\xbc\x03\x00\xff'),bytearray(b'\x9e\x0b\xeb\x07\t\x00\xc8\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'\x95\x02N\x02\x08\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.6102998,bytearray(b'\xe7\x16~\x00\xf5\x00\xe8\x00'),bytearray(b'\xbe\x05\xf5\x02\xba\x03\x00\xff'),bytearray(b'\x9e\x0b\xeb\x07\t\x00\xc8\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'\x95\x02N\x02\x08\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.672552,bytearray(b'\x9d\x15\x86\x00\x14\x01\xd9\x00'),bytearray(b'\xbe\x059\x03\xc4\x03\x00\xff'),bytearray(b'j\x07\xe7\x07\t\x00\xc6\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'\x95\x02N\x02\x08\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.7129471,"bytearray(b',\x16\x96\x00\xcd\x01\xd8\x00')",bytearray(b'\xbe\x05[\x03\xd6\x03\x00\xff'),bytearray(b'j\x07\xe7\x07\t\x00\xc6\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'\x95\x02N\x02\x08\n\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.7537198,bytearray(b'_\x15\xa5\x00V\x01\xd7\x00'),bytearray(b'\xbe\x05[\x03\xd6\x03\x00\xff'),bytearray(b'Z\x06\xd8\x08\t\x00\xb2\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'T\x022\x02\x92\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.7941663,bytearray(b'\xdb\x13\xa7\x003\x01\xd7\x00'),bytearray(b'\xbe\x05\x8a\x03\xe7\x03\x00\xff'),bytearray(b'Z\x06\xd8\x08\t\x00\xb2\x02'),bytearray(b'\t\x00\x15\x04\t\x00*\x00'),bytearray(b'T\x022\x02\x92\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.8350434,bytearray(b'\xdb\x13\xa7\x003\x01\xd7\x00'),bytearray(b'\xbe\x05\x8a\x03\xe7\x03\x00\xff'),bytearray(b'Z\x06\xd8\x08\t\x00\xb2\x02'),bytearray(b'\t\x00]\x03\t\x00*\x00'),bytearray(b')\x02\x90\x01\xde\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.8760588,bytearray(b'\xe8\x13\xa6\x00C\x01\xd4\x00'),bytearray(b'\xbe\x05\x8a\x03\xe7\x03\x00\xff'),bytearray(b'Z\x06\xd8\x08\t\x00\xb2\x02'),bytearray(b'\t\x00]\x03\t\x00*\x00'),bytearray(b')\x02\x90\x01\xde\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.9161537,bytearray(b'\xc7\x14\xa6\x00B\x01\xd5\x00'),bytearray(b'\xbe\x05\xcc\x03\x0b\x04\x00\xff'),bytearray(b'\xf0\x056\n\t\x00F\x02'),bytearray(b'\t\x00]\x03\t\x00*\x00'),bytearray(b')\x02\x90\x01\xde\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.9567869,bytearray(b'R\x15\xb5\x00\xcb\x01\xd5\x00'),bytearray(b'\xbe\x05\xd0\x03\n\x04\x00\xff'),bytearray(b'\xf0\x056\n\t\x00F\x02'),bytearray(b'\t\x00\xa3\x02\t\x00*\x00'),bytearray(b')\x02\x90\x01\xde\t\x00\x00'),bytearray(b'\xaa\x05\xa6\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064022.9973562,bytearray(b'\xff\x14\xef\x00\xde\x02\xd2\x00'),bytearray(b'\xbe\x05\xd0\x03\n\x04\x00\xff'),bytearray(b'\xf0\x056\n\t\x00F\x02'),bytearray(b'\t\x00\xa3\x02\t\x00*\x00'),bytearray(b')\x02\x90\x01\xde\t\x00\x00'),bytearray(b'\xaa\x05\x94\x03\xbd\x06\x00\xff'),,,,,,,,,,
1696064023.0377436,bytearray(b'\xff\x14\xef\x00\xde\x02\xd2\x00'),bytearray(b'\xbe\x05\xfe\x03\n\x04\x00\xff'),bytearray(b'\xf0\x056\n\t\x00F\x02'),bytearray(b'\t\x00\xf9\x01\t\x00*\x00'),bytearray(b'\x10\x02\x98\x01<\t\x00\x00'),bytearray(b'\xaa\x05\x94\x03\xbd\x06\x00\xff'),,,,,,,,,,
